SkuCode,SkuDescription,CustomerCode,CommodityKey,ProductCategory,ProductSubCategory,UnitOfMeasure,UnitsPerCarton,CartonsPerPallet,UnitWeightKg,UnitVolumeCbm,UnitCostUsd,UnitPriceUsd,AbcClassStatic,IsHazardous,RequiresColdChain,ShelfLifeDays,StorageType,IsActive,SkuKey
008822,Wine of Fresh Grapes - Class 1 - Retail Unit,CUS0285,192,Consumer Goods,Wine of Fresh Grapes,EA,9,35,28.9663,0.02758,1096.19,2633.44,B,0,0,,Ambient,1,8822
008823,Palm Oil and Its Fractions - Premium - Retail Unit,CUS0012,126,Chemical,Palm Oil and Its Fractions,EA,17,33,29.3407,0.02833,1021.76,1979.59,C,0,0,,Ambient,1,8823
008824,Electric Accumulators (Batteries) - Class 1 - Retail Unit,CUS1721,752,Industrial,Electric Accumulators (Batteries),EA,13,80,12.2566,0.0273,975.54,1381.44,A,1,0,,Hazmat,1,8824
008825,Electric Accumulators (Batteries) - Bulk - Retail Unit,CUS1927,743,Industrial,Electric Accumulators (Batteries),EA,47,57,8.1434,0.01899,1600.16,3546.16,A,1,0,,Hazmat,1,8825
008826,Frozen Bovine Meat - Retail Pack - Retail Unit,CUS2546,4,Perishable,Frozen Bovine Meat,PAL,9,73,9.1895,0.03298,187.8,239.41,B,0,1,214,Frozen,1,8826
008827,Electric Accumulators (Batteries) - Class 1 - Retail Unit,CUS2125,752,Industrial,Electric Accumulators (Batteries),EA,17,72,19.2427,0.04607,360.03,446.38,B,1,0,,Hazmat,1,8827
008828,Beer Made from Malt - Grade B - Retail Unit,CUS2070,202,Consumer Goods,Beer Made from Malt,EA,11,72,37.3653,0.03883,1283.56,2827.44,C,0,0,,Ambient,1,8828
008829,"Insecticides, Pesticides, Disinfectants - Premium - Retail Unit",CUS0110,406,Chemical,"Insecticides, Pesticides, Disinfectants",PAL,17,52,10.6444,0.01174,104.47,253.3,A,1,0,,Hazmat,1,8829
008830,"Hydrogen, Rare Gases and Other Non-Metals - Carton Pack - Retail Unit",CUS0947,276,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",CTN,24,34,0.0811,0.00122,1.12,1.49,C,1,0,,Hazmat,1,8830
008831,Automatic Data Processing Machines - Retail Pack - Retail Unit,CUS1161,664,Industrial,Automatic Data Processing Machines,EA,16,32,2.1073,0.00821,187.09,425.44,C,0,0,,Ambient,1,8831
008832,Other Inorganic Acids - Retail Pack - Retail Unit,CUS1161,244,Chemical,Other Inorganic Acids,EA,28,78,36.2812,0.02763,1361.2,1942.48,C,1,0,,Hazmat,1,8832
008833,Monitors and Projectors - Type III - Retail Unit,CUS1818,731,Consumer Goods,Monitors and Projectors,EA,18,43,4.0365,0.0292,573.48,1063.88,A,0,0,,Bulk,1,8833
008834,Medical Instruments and Appliances - Palletized - Retail Unit,CUS2611,857,Industrial,Medical Instruments and Appliances,EA,37,20,7.0446,0.02855,1054.75,2597.97,B,0,0,,Bulk,1,8834
008835,Other Articles of Plastics - Processed - Retail Unit,CUS2793,460,Industrial,Other Articles of Plastics,CTN,18,69,4.2126,0.01475,161.45,296.13,C,0,0,,Ambient,1,8835
008836,"New Pneumatic Tyres, of Rubber - Economy - Retail Unit",CUS0679,468,Industrial,"New Pneumatic Tyres, of Rubber",EA,30,52,3.6659,0.01839,137.87,244.75,B,0,0,,Ambient,1,8836
008837,Frozen Bovine Meat - Processed - Retail Unit,CUS1439,20,Perishable,Frozen Bovine Meat,PAL,14,32,6.2582,0.01965,218.32,444.36,C,0,1,291,Chilled,1,8837
008838,"New Pneumatic Tyres, of Rubber - Processed - Retail Unit",CUS0002,480,Industrial,"New Pneumatic Tyres, of Rubber",EA,25,58,3.9908,0.02172,12.51,18.55,C,0,0,,Ambient,1,8838
008839,Wine of Fresh Grapes - Processed - Retail Unit,CUS1119,200,Consumer Goods,Wine of Fresh Grapes,EA,43,60,2.2766,0.00216,62.2,98.72,B,0,0,,Ambient,1,8839
008840,"Citrus Fruit, Fresh or Dried - Industrial Grade - Retail Unit",CUS2591,85,Perishable,"Citrus Fruit, Fresh or Dried",EA,24,25,14.0961,0.03838,543.63,1342.89,C,0,1,680,Frozen,1,8840
008841,"Insecticides, Pesticides, Disinfectants - Refined - Retail Unit",CUS2801,419,Chemical,"Insecticides, Pesticides, Disinfectants",CTN,18,52,15.3041,0.01697,414.62,566.77,B,1,0,,Hazmat,1,8841
008842,"Tricycles, Toys, Reduced-Size Models - Economy - Retail Unit",CUS0925,888,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",CTN,40,52,7.0932,0.03125,249.44,505.12,C,0,0,,Ambient,1,8842
008843,"Tricycles, Toys, Reduced-Size Models - Domestic Grade - Retail Unit",CUS0441,895,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",KG,8,74,2.8313,0.02627,73.12,86.05,C,0,0,,Ambient,1,8843
008844,"Tricycles, Toys, Reduced-Size Models - Class 1 - Retail Unit",CUS0936,892,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",EA,42,65,4.6923,0.03412,87.58,149.9,C,0,0,,Ambient,1,8844
008845,Footwear with Leather Uppers - Class 1 - Retail Unit,CUS2407,572,Consumer Goods,Footwear with Leather Uppers,LTR,25,73,3.7644,0.01741,78.38,117.98,C,0,0,,Ambient,1,8845
008846,Other Furniture and Parts Thereof - Export Grade - Retail Unit,CUS0978,874,Consumer Goods,Other Furniture and Parts Thereof,LTR,43,74,10.5706,0.03972,258.87,620.18,C,0,0,,Ambient,1,8846
008847,Other Articles of Plastics - Export Grade - Retail Unit,CUS2598,454,Industrial,Other Articles of Plastics,CTN,34,38,4.4693,0.01659,41.45,61.72,B,0,0,,Bulk,1,8847
008848,Motor Cars and Other Motor Vehicles - Export Grade - Retail Unit,CUS2125,774,Automotive,Motor Cars and Other Motor Vehicles,EA,48,48,17.8936,0.04906,3727.6,9183.64,B,0,0,,Ambient,1,8848
008849,"Hydrogen, Rare Gases and Other Non-Metals - Export Grade - Retail Unit",CUS1181,274,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",EA,18,31,1.2304,0.01511,34.05,74.45,C,0,0,,Ambient,1,8849
008850,"Milk and Cream, Concentrated or Sweetened - Retail Pack - Retail Unit",CUS2107,44,Perishable,"Milk and Cream, Concentrated or Sweetened",EA,26,44,0.5319,0.00092,19.91,38.0,B,0,0,,Ambient,1,8850
008851,Other Floating Structures - Export Grade - Retail Unit,CUS2529,834,Project Cargo,Other Floating Structures,LTR,25,43,10.0272,0.01488,47.15,104.5,C,0,0,,Ambient,1,8851
008852,Other Floating Structures - Domestic Grade - Retail Unit,CUS0940,835,Project Cargo,Other Floating Structures,KG,34,76,0.3926,0.0007,15.63,25.79,B,0,0,,Ambient,1,8852
008853,"Men's Suits, Trousers, Not Knitted - Carton Pack - Retail Unit",CUS2096,556,Consumer Goods,"Men's Suits, Trousers, Not Knitted",LTR,44,55,8.7612,0.04734,110.67,156.07,C,0,0,,Ambient,1,8853
008854,"Bananas, Fresh or Dried - Premium - Retail Unit",CUS2321,66,Perishable,"Bananas, Fresh or Dried",CTN,47,70,15.9703,0.04912,461.68,647.68,C,0,1,254,Frozen,1,8854
008855,Structures and Parts of Iron/Steel - Refined - Retail Unit,CUS1568,619,Industrial,Structures and Parts of Iron/Steel,EA,42,64,51.9961,0.04909,1494.37,3439.74,A,0,0,,Bulk,1,8855
008856,Other Inorganic Acids - Standard - Retail Unit,CUS0872,247,Chemical,Other Inorganic Acids,EA,25,23,44.3725,0.04208,439.94,1014.58,A,1,0,,Hazmat,1,8856
008857,Electric Accumulators (Batteries) - Refined - Retail Unit,CUS2017,759,Industrial,Electric Accumulators (Batteries),KG,17,32,20.9449,0.04754,2853.26,7025.65,C,1,0,,Hazmat,1,8857
008858,Medical Instruments and Appliances - Carton Pack - Retail Unit,CUS1771,856,Industrial,Medical Instruments and Appliances,EA,37,28,4.2411,0.01262,748.22,1683.28,C,0,0,,Ambient,1,8858
008859,Structures and Parts of Iron/Steel - Processed - Retail Unit,CUS0544,620,Industrial,Structures and Parts of Iron/Steel,LTR,43,44,23.5611,0.03615,667.25,1067.9,B,0,0,,Ambient,0,8859
008860,"Taps, Cocks, Valves and Similar Appliances - Palletized - Retail Unit",CUS0369,697,Industrial,"Taps, Cocks, Valves and Similar Appliances",PAL,22,77,23.2125,0.04584,178.92,219.49,C,0,0,,Ambient,1,8860
008861,"Polymers of Ethylene, in Primary Forms - Class 2 - Retail Unit",CUS1585,433,Industrial,"Polymers of Ethylene, in Primary Forms",EA,27,53,17.5435,0.03829,242.56,347.47,C,0,0,,Ambient,1,8861
008862,Wine of Fresh Grapes - Bulk - Retail Unit,CUS2099,183,Consumer Goods,Wine of Fresh Grapes,LTR,35,56,5.6436,0.00623,32.11,76.6,C,0,0,,Ambient,1,8862
008863,Footwear with Leather Uppers - Economy - Retail Unit,CUS1917,568,Consumer Goods,Footwear with Leather Uppers,CTN,35,27,1.6647,0.0092,22.83,50.57,C,0,0,,Ambient,1,8863
008864,Medical Instruments and Appliances - Standard - Retail Unit,CUS1328,847,Industrial,Medical Instruments and Appliances,CTN,8,77,7.3377,0.02516,1563.45,3682.73,B,0,0,,Ambient,1,8864
008865,"Citrus Fruit, Fresh or Dried - Bulk - Retail Unit",CUS0513,83,Perishable,"Citrus Fruit, Fresh or Dried",EA,10,34,18.3477,0.04937,227.89,353.6,C,0,1,616,Frozen,1,8865
008866,"Parts of Balloons, Aircraft or Spacecraft - Carton Pack - Retail Unit",CUS2514,816,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",CTN,25,62,4.1421,0.01709,105.35,181.73,C,0,0,,Ambient,1,8866
008867,"Parts of Balloons, Aircraft or Spacecraft - Type I - Retail Unit",CUS2325,809,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",PAL,42,30,2.604,0.01458,43.51,62.97,A,0,0,,Ambient,1,8867
008868,Footwear with Leather Uppers - Palletized - Retail Unit,CUS2452,577,Consumer Goods,Footwear with Leather Uppers,CTN,23,29,4.3374,0.02427,52.24,81.08,C,0,0,,Ambient,1,8868
008869,Footwear with Leather Uppers - Refined - Retail Unit,CUS3038,579,Consumer Goods,Footwear with Leather Uppers,EA,43,26,3.4626,0.02213,60.61,91.81,C,0,0,,Ambient,1,8869
008870,"T-Shirts, Singlets, Knitted - Retail Pack - Retail Unit",CUS0180,524,Consumer Goods,"T-Shirts, Singlets, Knitted",KG,9,55,1.6698,0.01196,20.57,49.35,B,0,0,,Ambient,1,8870
008871,"Ethers, Alcohols, Peroxides - Grade A - Retail Unit",CUS1029,281,Chemical,"Ethers, Alcohols, Peroxides",KG,28,44,35.9371,0.03877,1408.52,2551.54,A,1,0,,Hazmat,1,8871
008872,"Tricycles, Toys, Reduced-Size Models - Palletized - Retail Unit",CUS2374,897,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",EA,45,56,7.3315,0.04383,132.3,308.65,C,0,0,,Ambient,1,8872
008873,Other Floating Structures - Export Grade - Retail Unit,CUS0847,834,Project Cargo,Other Floating Structures,EA,7,58,15.0627,0.02307,468.73,881.69,C,0,0,,Bulk,1,8873
008874,Other Furniture and Parts Thereof - Bulk - Retail Unit,CUS1309,863,Consumer Goods,Other Furniture and Parts Thereof,EA,11,79,11.751,0.04368,120.62,244.32,B,0,0,,Ambient,1,8874
008875,Frozen Fish - Class 1 - Retail Unit,CUS1076,32,Perishable,Frozen Fish,CTN,43,37,8.2031,0.02977,167.0,216.71,A,0,1,663,Chilled,1,8875
008876,Parts and Accessories of Motor Vehicles - Type II - Retail Unit,CUS0478,790,Automotive,Parts and Accessories of Motor Vehicles,KG,31,51,5.8051,0.02884,136.23,317.81,C,0,0,,Bulk,1,8876
008877,Motor Cars and Other Motor Vehicles - Refined - Retail Unit,CUS0023,779,Automotive,Motor Cars and Other Motor Vehicles,PAL,10,31,2.9669,0.00734,577.63,1195.56,B,0,0,,Ambient,1,8877
008878,"Petroleum Oils, Refined - Type I - Retail Unit",CUS0704,229,Chemical,"Petroleum Oils, Refined",EA,11,44,20.1896,0.02663,353.13,578.0,C,1,0,,Hazmat,1,8878
008879,Other Furniture and Parts Thereof - Class 1 - Retail Unit,CUS1219,872,Consumer Goods,Other Furniture and Parts Thereof,EA,1,68,2.6397,0.01379,89.66,192.73,B,0,0,,Ambient,1,8879
008880,"Tricycles, Toys, Reduced-Size Models - Class 2 - Retail Unit",CUS1296,893,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",PAL,9,62,6.6539,0.04269,111.82,228.79,C,0,0,,Ambient,1,8880
008881,"Petroleum Oils, Refined - Carton Pack - Retail Unit",CUS0273,236,Chemical,"Petroleum Oils, Refined",LTR,7,47,1.3624,0.00177,44.72,103.94,C,1,0,,Hazmat,1,8881
008882,"Hydrogen, Rare Gases and Other Non-Metals - Export Grade - Retail Unit",CUS2886,274,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",CTN,33,50,3.6469,0.04528,23.34,54.03,C,1,0,,Hazmat,1,8882
008883,Cane or Beet Sugar - Export Grade - Retail Unit,CUS1518,154,Consumer Goods,Cane or Beet Sugar,EA,27,73,36.5369,0.04283,1295.45,1861.51,A,0,0,,Ambient,1,8883
008884,Wine of Fresh Grapes - Palletized - Retail Unit,CUS0030,197,Consumer Goods,Wine of Fresh Grapes,EA,4,28,39.563,0.04314,767.65,1221.09,B,0,0,,Ambient,1,8884
008885,Uncoated Paper and Paperboard - Class 1 - Retail Unit,CUS1477,512,Industrial,Uncoated Paper and Paperboard,EA,28,40,3.2768,0.01054,19.09,24.52,C,0,0,,Bulk,1,8885
008886,Mineral or Chemical Fertilisers - Refined - Retail Unit,CUS1856,339,Chemical,Mineral or Chemical Fertilisers,EA,14,22,32.7534,0.03952,978.09,2274.49,B,1,0,,Hazmat,1,8886
008887,Cane or Beet Sugar - Bulk - Retail Unit,CUS1029,143,Consumer Goods,Cane or Beet Sugar,CTN,15,33,8.2046,0.00891,144.11,231.8,A,0,0,,Ambient,1,8887
008888,Beer Made from Malt - Type II - Retail Unit,CUS2624,210,Consumer Goods,Beer Made from Malt,LTR,21,31,46.3805,0.0467,677.74,876.05,C,0,0,,Ambient,1,8888
008889,Palm Oil and Its Fractions - Palletized - Retail Unit,CUS1262,137,Chemical,Palm Oil and Its Fractions,CTN,41,26,30.999,0.03739,340.54,628.35,C,0,0,,Ambient,1,8889
008890,Automatic Data Processing Machines - Refined - Retail Unit,CUS2323,679,Industrial,Automatic Data Processing Machines,EA,41,48,0.1553,0.00088,12.96,22.18,B,0,0,,Ambient,1,8890
008891,"Taps, Cocks, Valves and Similar Appliances - Class 1 - Retail Unit",CUS0794,692,Industrial,"Taps, Cocks, Valves and Similar Appliances",EA,32,40,9.4806,0.02381,202.8,256.63,B,0,0,,Ambient,1,8891
008892,Frozen Fish - Class 1 - Retail Unit,CUS2957,32,Perishable,Frozen Fish,KG,43,66,0.9035,0.00255,14.07,22.7,C,0,1,327,Chilled,1,8892
008893,"Citrus Fruit, Fresh or Dried - Export Grade - Retail Unit",CUS0264,94,Perishable,"Citrus Fruit, Fresh or Dried",LTR,7,79,16.7173,0.04512,514.29,873.47,A,0,1,185,Frozen,1,8893
008894,"T-Shirts, Singlets, Knitted - Class 1 - Retail Unit",CUS1858,532,Consumer Goods,"T-Shirts, Singlets, Knitted",CTN,47,21,1.534,0.01258,58.37,102.46,A,0,0,,Ambient,1,8894
008895,Uncoated Paper and Paperboard - Class 2 - Retail Unit,CUS3047,513,Industrial,Uncoated Paper and Paperboard,EA,28,46,4.4615,0.01434,133.98,328.34,B,0,0,,Ambient,0,8895
008896,"Hydrogen, Rare Gases and Other Non-Metals - Refined - Retail Unit",CUS1877,279,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",EA,15,58,4.8568,0.04803,124.58,232.49,C,1,0,,Hazmat,1,8896
008897,"Parts of Balloons, Aircraft or Spacecraft - Type I - Retail Unit",CUS0320,809,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",CTN,38,54,6.606,0.03286,723.03,1328.5,C,0,0,,Ambient,1,8897
008898,Footwear with Leather Uppers - Processed - Retail Unit,CUS2995,580,Consumer Goods,Footwear with Leather Uppers,EA,20,60,0.955,0.00538,29.33,53.28,C,0,0,,Ambient,1,8898
008899,Medical Instruments and Appliances - Bulk - Retail Unit,CUS0888,843,Industrial,Medical Instruments and Appliances,EA,2,73,2.7519,0.0136,378.53,819.48,A,0,0,,Ambient,1,8899
008900,Frozen Bovine Meat - Bulk - Retail Unit,CUS0735,3,Perishable,Frozen Bovine Meat,LTR,23,76,14.4558,0.04963,348.61,688.46,C,0,1,58,Chilled,1,8900
008901,"Hydrogen, Rare Gases and Other Non-Metals - Retail Pack - Retail Unit",CUS0933,264,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",CTN,25,53,1.5459,0.02108,12.29,17.71,B,0,0,,Ambient,1,8901
008902,Monitors and Projectors - Export Grade - Retail Unit,CUS1293,734,Consumer Goods,Monitors and Projectors,EA,27,60,6.9086,0.03727,634.34,863.27,C,0,0,,Ambient,1,8902
008903,"Polymers of Ethylene, in Primary Forms - Type III - Retail Unit",CUS0338,431,Industrial,"Polymers of Ethylene, in Primary Forms",EA,15,63,14.0412,0.02955,410.23,990.89,C,0,0,,Ambient,1,8903
008904,Structures and Parts of Iron/Steel - Processed - Retail Unit,CUS1939,620,Industrial,Structures and Parts of Iron/Steel,EA,2,57,20.023,0.03098,666.18,1010.88,C,0,0,,Ambient,1,8904
008905,Frozen Bovine Meat - Domestic Grade - Retail Unit,CUS0436,15,Perishable,Frozen Bovine Meat,CTN,27,35,16.4112,0.04854,517.54,970.69,C,0,1,201,Frozen,1,8905
008906,"Parts of Balloons, Aircraft or Spacecraft - Class 2 - Retail Unit",CUS0802,813,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",EA,11,73,6.5915,0.03107,555.88,1363.83,B,0,0,,Ambient,1,8906
008907,Monitors and Projectors - Refined - Retail Unit,CUS0434,739,Consumer Goods,Monitors and Projectors,EA,16,69,4.4209,0.03339,844.52,998.31,B,0,0,,Ambient,1,8907
008908,Mineral or Chemical Fertilisers - Industrial Grade - Retail Unit,CUS0027,325,Chemical,Mineral or Chemical Fertilisers,EA,41,34,38.6525,0.03764,790.86,1819.74,C,1,0,,Hazmat,1,8908
008909,"Ethers, Alcohols, Peroxides - Bulk - Retail Unit",CUS1807,283,Chemical,"Ethers, Alcohols, Peroxides",EA,35,70,20.0173,0.02059,775.62,1197.29,C,1,0,,Hazmat,1,8909
008910,Cane or Beet Sugar - Processed - Retail Unit,CUS1293,160,Consumer Goods,Cane or Beet Sugar,EA,25,53,28.3206,0.0352,677.2,1281.28,C,0,0,,Bulk,1,8910
008911,"Parts of Balloons, Aircraft or Spacecraft - Class 2 - Retail Unit",CUS0050,813,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",EA,17,58,3.6387,0.0167,104.87,224.39,C,0,0,,Ambient,1,8911
008912,"Telephone Sets, Smartphones - Export Grade - Retail Unit",CUS2958,714,Consumer Goods,"Telephone Sets, Smartphones",KG,33,74,5.4458,0.02649,111.46,135.3,C,0,0,,Ambient,1,8912
008913,"Polymers of Ethylene, in Primary Forms - Retail Pack - Retail Unit",CUS2242,424,Industrial,"Polymers of Ethylene, in Primary Forms",KG,46,76,5.2589,0.01093,23.53,35.49,C,0,0,,Ambient,1,8913
008914,Cane or Beet Sugar - Grade B - Retail Unit,CUS3146,142,Consumer Goods,Cane or Beet Sugar,PAL,36,51,14.267,0.01575,217.44,352.09,B,0,0,,Ambient,1,8914
008915,"Parts of Balloons, Aircraft or Spacecraft - Carton Pack - Retail Unit",CUS0383,816,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",CTN,5,39,10.5111,0.04189,1253.55,1690.99,B,0,0,,Ambient,1,8915
008916,"Milk and Cream, Concentrated or Sweetened - Refined - Retail Unit",CUS1093,59,Perishable,"Milk and Cream, Concentrated or Sweetened",EA,10,47,8.5364,0.01402,76.61,159.03,B,0,0,,Ambient,1,8916
008917,"Telephone Sets, Smartphones - Bulk - Retail Unit",CUS2335,703,Consumer Goods,"Telephone Sets, Smartphones",EA,3,29,10.1247,0.03988,1476.14,2592.56,C,0,0,,Bulk,1,8917
008918,Motor Cars and Other Motor Vehicles - Type II - Retail Unit,CUS2688,770,Automotive,Motor Cars and Other Motor Vehicles,LTR,17,28,13.3384,0.04112,1125.0,1519.76,A,0,0,,Ambient,1,8918
008919,Other Inorganic Acids - Type III - Retail Unit,CUS1496,251,Chemical,Other Inorganic Acids,EA,16,28,49.1082,0.03208,1012.03,2039.6,A,0,0,,Ambient,1,8919
008920,"Hydrogen, Rare Gases and Other Non-Metals - Bulk - Retail Unit",CUS0356,263,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",KG,42,75,0.1902,0.00278,4.74,5.53,A,1,0,,Hazmat,1,8920
008921,"T-Shirts, Singlets, Knitted - Grade B - Retail Unit",CUS2675,522,Consumer Goods,"T-Shirts, Singlets, Knitted",CTN,23,37,5.2405,0.03686,58.09,141.09,B,0,0,,Ambient,1,8921
008922,"Telephone Sets, Smartphones - Grade A - Retail Unit",CUS2354,701,Consumer Goods,"Telephone Sets, Smartphones",CTN,20,33,2.7784,0.01575,650.95,892.16,B,0,0,,Ambient,1,8922
008923,Parts and Accessories of Motor Vehicles - Standard - Retail Unit,CUS1395,787,Automotive,Parts and Accessories of Motor Vehicles,EA,28,49,11.8733,0.04347,145.89,311.49,A,0,0,,Ambient,1,8923
008924,"Ethers, Alcohols, Peroxides - Premium - Retail Unit",CUS1158,286,Chemical,"Ethers, Alcohols, Peroxides",CTN,13,72,6.8577,0.01011,90.21,139.57,B,1,0,,Hazmat,1,8924
008925,Medical Instruments and Appliances - Premium - Retail Unit,CUS0925,846,Industrial,Medical Instruments and Appliances,CTN,14,30,12.1981,0.04749,1309.46,2838.99,C,0,0,,Ambient,1,8925
008926,Parts and Accessories of Motor Vehicles - Export Grade - Retail Unit,CUS0735,794,Automotive,Parts and Accessories of Motor Vehicles,CTN,2,28,2.8584,0.013,25.04,37.88,B,0,0,,Ambient,1,8926
008927,"Bananas, Fresh or Dried - Retail Pack - Retail Unit",CUS2336,64,Perishable,"Bananas, Fresh or Dried",KG,44,44,15.9467,0.04812,220.23,366.61,A,0,0,,Bulk,1,8927
008928,"Ethers, Alcohols, Peroxides - Export Grade - Retail Unit",CUS1977,294,Chemical,"Ethers, Alcohols, Peroxides",EA,25,39,39.1362,0.04622,755.52,1213.09,B,1,0,,Hazmat,1,8928
008929,Soap and Organic Surface-Active Products - Industrial Grade - Retail Unit,CUS0659,365,Consumer Goods,Soap and Organic Surface-Active Products,KG,40,58,8.7638,0.01587,86.28,131.57,C,0,0,,Ambient,1,8929
008930,"Bananas, Fresh or Dried - Class 2 - Retail Unit",CUS2343,73,Perishable,"Bananas, Fresh or Dried",PAL,24,43,0.5394,0.00138,15.93,36.48,C,0,1,580,Frozen,1,8930
008931,Frozen Bovine Meat - Processed - Retail Unit,CUS1372,20,Perishable,Frozen Bovine Meat,CTN,5,78,14.1015,0.04693,163.48,219.05,C,0,1,188,Chilled,1,8931
008932,Other Inorganic Acids - Palletized - Retail Unit,CUS1675,257,Chemical,Other Inorganic Acids,PAL,8,21,17.1004,0.01306,107.59,225.22,B,1,0,,Hazmat,1,8932
008933,"Taps, Cocks, Valves and Similar Appliances - Type I - Retail Unit",CUS2988,689,Industrial,"Taps, Cocks, Valves and Similar Appliances",EA,11,44,23.3813,0.04563,494.46,827.29,C,0,0,,Ambient,0,8933
008934,"Hydrogen, Rare Gases and Other Non-Metals - Class 1 - Retail Unit",CUS2841,272,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",EA,17,53,3.0822,0.04811,115.85,171.58,B,1,0,,Hazmat,1,8934
008935,"Bananas, Fresh or Dried - Type I - Retail Unit",CUS0504,69,Perishable,"Bananas, Fresh or Dried",EA,3,52,17.0782,0.04735,164.6,276.07,C,0,1,129,Frozen,1,8935
008936,Beer Made from Malt - Class 2 - Retail Unit,CUS1222,213,Consumer Goods,Beer Made from Malt,CTN,15,42,33.7913,0.03177,1041.49,2245.93,B,0,0,,Ambient,1,8936
008937,Electric Accumulators (Batteries) - Processed - Retail Unit,CUS2639,760,Industrial,Electric Accumulators (Batteries),KG,33,27,3.5624,0.00827,436.8,923.44,C,0,0,,Ambient,1,8937
008938,"Hydrogen, Rare Gases and Other Non-Metals - Class 2 - Retail Unit",CUS1613,273,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",EA,37,24,1.2138,0.01252,30.22,37.86,C,1,0,,Hazmat,1,8938
